state_code,State,District,City,Category,Sub-category,Micro-category,Product,Month
21,Uttar Pradesh,Lucknow,Lucknow,Grocery,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Grocery,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Grocery,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Grocery,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Grocery,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Grocery,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Grocery,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Grocery,,,,
21,Uttar Pradesh,Agra,Agra,Grocery,,,,
21,Uttar Pradesh,Agra,Agra,Grocery,,,,
21,Uttar Pradesh,Agra,Agra,Grocery,,,,
21,Uttar Pradesh,Meerut,Meerut,Grocery,,,,
21,Uttar Pradesh,Meerut,Meerut,Grocery,,,,
21,Uttar Pradesh,Meerut,Meerut,Grocery,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Bakery,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Bakery,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Bakery,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Bakery,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Bakery,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Bakery,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Bakery,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Bakery,,,,
21,Uttar Pradesh,Agra,Agra,Bakery,,,,
21,Uttar Pradesh,Agra,Agra,Bakery,,,,
21,Uttar Pradesh,Meerut,Meerut,Bakery,,,,
21,Uttar Pradesh,Meerut,Meerut,Bakery,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Meat,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Meat,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Meat,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Meat,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Meat,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Meat,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Meat,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Meat,,,,
21,Uttar Pradesh,Agra,Agra,Meat,,,,
21,Uttar Pradesh,Agra,Agra,Meat,,,,
21,Uttar Pradesh,Meerut,Meerut,Meat,,,,
21,Uttar Pradesh,Meerut,Meerut,Meat,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Fish,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Fish,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Fish,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Fish,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Fish,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Fish,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Fish,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Fish,,,,
21,Uttar Pradesh,Agra,Agra,Fish,,,,
21,Uttar Pradesh,Agra,Agra,Fish,,,,
21,Uttar Pradesh,Meerut,Meerut,Fish,,,,
21,Uttar Pradesh,Meerut,Meerut,Fish,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Flowers,,,,
21,Uttar Pradesh,Allahabad,Pragyaraj,Flowers,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Flowers,,,,
21,Uttar Pradesh,Lucknow,Lucknow,Flowers,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Flowers,,,,
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Flowers,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Flowers,,,,
21,Uttar Pradesh,Bareilly,Bareilly,Flowers,,,,
21,Uttar Pradesh,Agra,Agra,Flowers,,,,
21,Uttar Pradesh,Agra,Agra,Flowers,,,,
21,Uttar Pradesh,Meerut,Meerut,Flowers,,,,
21,Uttar Pradesh,Meerut,Meerut,Flowers,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Fruits,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Fruits,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Fruits,,,,
22,West Bengal,Barddhaman,Asansol,Fruits,,,,
22,West Bengal,Barddhaman,Asansol,Fruits,,,,
22,West Bengal,Barddhaman,Asansol,Fruits,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Fruits,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Fruits,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Fruits,,,,
22,West Bengal,Kolkata,Kolkata,Fruits,,,,
22,West Bengal,Kolkata,Kolkata,Fruits,,,,
22,West Bengal,Kolkata,Kolkata,Fruits,,,,
22,West Bengal,Jalpaiguri,Siliguri,Fruits,,,,
22,West Bengal,Jalpaiguri,Siliguri,Fruits,,,,
22,West Bengal,Jalpaiguri,Siliguri,Fruits,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Vegetables,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Vegetables,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Vegetables,,,,
22,West Bengal,Barddhaman,Asansol,Vegetables,,,,
22,West Bengal,Barddhaman,Asansol,Vegetables,,,,
22,West Bengal,Barddhaman,Asansol,Vegetables,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Vegetables,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Vegetables,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Vegetables,,,,
22,West Bengal,Kolkata,Kolkata,Vegetables,,,,
22,West Bengal,Kolkata,Kolkata,Vegetables,,,,
22,West Bengal,Kolkata,Kolkata,Vegetables,,,,
22,West Bengal,Jalpaiguri,Siliguri,Vegetables,,,,
22,West Bengal,Jalpaiguri,Siliguri,Vegetables,,,,
22,West Bengal,Jalpaiguri,Siliguri,Vegetables,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Dairy products,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Dairy products,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Dairy products,,,,
22,West Bengal,Barddhaman,Asansol,Dairy products,,,,
22,West Bengal,Barddhaman,Asansol,Dairy products,,,,
22,West Bengal,Barddhaman,Asansol,Dairy products,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Dairy products,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Dairy products,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Dairy products,,,,
22,West Bengal,Kolkata,Kolkata,Dairy products,,,,
22,West Bengal,Kolkata,Kolkata,Dairy products,,,,
22,West Bengal,Kolkata,Kolkata,Dairy products,,,,
22,West Bengal,Jalpaiguri,Siliguri,Dairy products,,,,
22,West Bengal,Jalpaiguri,Siliguri,Dairy products,,,,
22,West Bengal,Jalpaiguri,Siliguri,Dairy products,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Grocery,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Grocery,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Grocery,,,,
22,West Bengal,Barddhaman,Asansol,Grocery,,,,
22,West Bengal,Barddhaman,Asansol,Grocery,,,,
22,West Bengal,Barddhaman,Asansol,Grocery,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Grocery,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Grocery,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Grocery,,,,
22,West Bengal,Kolkata,Kolkata,Grocery,,,,
22,West Bengal,Kolkata,Kolkata,Grocery,,,,
22,West Bengal,Kolkata,Kolkata,Grocery,,,,
22,West Bengal,Jalpaiguri,Siliguri,Grocery,,,,
22,West Bengal,Jalpaiguri,Siliguri,Grocery,,,,
22,West Bengal,Jalpaiguri,Siliguri,Grocery,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Bakery,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Bakery,,,,
22,West Bengal,Barddhaman,Asansol,Bakery,,,,
22,West Bengal,Barddhaman,Asansol,Bakery,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Bakery,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Bakery,,,,
22,West Bengal,Kolkata,Kolkata,Bakery,,,,
22,West Bengal,Kolkata,Kolkata,Bakery,,,,
22,West Bengal,Jalpaiguri,Siliguri,Bakery,,,,
22,West Bengal,Jalpaiguri,Siliguri,Bakery,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Meat,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Meat,,,,
22,West Bengal,Barddhaman,Asansol,Meat,,,,
22,West Bengal,Barddhaman,Asansol,Meat,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Meat,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Meat,,,,
22,West Bengal,Kolkata,Kolkata,Meat,,,,
22,West Bengal,Kolkata,Kolkata,Meat,,,,
22,West Bengal,Jalpaiguri,Siliguri,Meat,,,,
22,West Bengal,Jalpaiguri,Siliguri,Meat,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Fish,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Fish,,,,
22,West Bengal,Barddhaman,Asansol,Fish,,,,
22,West Bengal,Barddhaman,Asansol,Fish,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Fish,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Fish,,,,
22,West Bengal,Kolkata,Kolkata,Fish,,,,
22,West Bengal,Kolkata,Kolkata,Fish,,,,
22,West Bengal,Jalpaiguri,Siliguri,Fish,,,,
22,West Bengal,Jalpaiguri,Siliguri,Fish,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Flowers,,,,
22,West Bengal,South Twenty Four Parganas,Durgapur,Flowers,,,,
22,West Bengal,Barddhaman,Asansol,Flowers,,,,
22,West Bengal,Barddhaman,Asansol,Flowers,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Flowers,,,,
22,West Bengal,Paschim Medinipur,Kharagpur,Flowers,,,,
22,West Bengal,Kolkata,Kolkata,Flowers,,,,
22,West Bengal,Kolkata,Kolkata,Flowers,,,,
22,West Bengal,Jalpaiguri,Siliguri,Flowers,,,,
22,West Bengal,Jalpaiguri,Siliguri,Flowers,,,,
23,Jharkhand,Ranchi,Ranchi,Fruits,,,,
23,Jharkhand,Ranchi,Ranchi,Fruits,,,,
23,Jharkhand,Ranchi,Ranchi,Fruits,,,,
23,Jharkhand,Dhanbad,Dhanbad,Fruits,,,,
23,Jharkhand,Dhanbad,Dhanbad,Fruits,,,,
23,Jharkhand,Dhanbad,Dhanbad,Fruits,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fruits,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fruits,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fruits,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Fruits,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Fruits,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Fruits,,,,
23,Jharkhand,Deoghar,Deoghar,Fruits,,,,
23,Jharkhand,Deoghar,Deoghar,Fruits,,,,
23,Jharkhand,Deoghar,Deoghar,Fruits,,,,
23,Jharkhand,Ranchi,Ranchi,Vegetables,,,,
23,Jharkhand,Ranchi,Ranchi,Vegetables,,,,
23,Jharkhand,Ranchi,Ranchi,Vegetables,,,,
23,Jharkhand,Dhanbad,Dhanbad,Vegetables,,,,
23,Jharkhand,Dhanbad,Dhanbad,Vegetables,,,,
23,Jharkhand,Dhanbad,Dhanbad,Vegetables,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Vegetables,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Vegetables,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Vegetables,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Vegetables,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Vegetables,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Vegetables,,,,
23,Jharkhand,Deoghar,Deoghar,Vegetables,,,,
23,Jharkhand,Deoghar,Deoghar,Vegetables,,,,
23,Jharkhand,Deoghar,Deoghar,Vegetables,,,,
23,Jharkhand,Ranchi,Ranchi,Dairy products,,,,
23,Jharkhand,Ranchi,Ranchi,Dairy products,,,,
23,Jharkhand,Ranchi,Ranchi,Dairy products,,,,
23,Jharkhand,Dhanbad,Dhanbad,Dairy products,,,,
23,Jharkhand,Dhanbad,Dhanbad,Dairy products,,,,
23,Jharkhand,Dhanbad,Dhanbad,Dairy products,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Dairy products,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Dairy products,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Dairy products,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Dairy products,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Dairy products,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Dairy products,,,,
23,Jharkhand,Deoghar,Deoghar,Dairy products,,,,
23,Jharkhand,Deoghar,Deoghar,Dairy products,,,,
23,Jharkhand,Deoghar,Deoghar,Dairy products,,,,
23,Jharkhand,Ranchi,Ranchi,Grocery,,,,
23,Jharkhand,Ranchi,Ranchi,Grocery,,,,
23,Jharkhand,Ranchi,Ranchi,Grocery,,,,
23,Jharkhand,Dhanbad,Dhanbad,Grocery,,,,
23,Jharkhand,Dhanbad,Dhanbad,Grocery,,,,
23,Jharkhand,Dhanbad,Dhanbad,Grocery,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Grocery,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Grocery,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Grocery,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Grocery,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Grocery,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Grocery,,,,
23,Jharkhand,Deoghar,Deoghar,Grocery,,,,
23,Jharkhand,Deoghar,Deoghar,Grocery,,,,
23,Jharkhand,Deoghar,Deoghar,Grocery,,,,
23,Jharkhand,Ranchi,Ranchi,Bakery,,,,
23,Jharkhand,Ranchi,Ranchi,Bakery,,,,
23,Jharkhand,Dhanbad,Dhanbad,Bakery,,,,
23,Jharkhand,Dhanbad,Dhanbad,Bakery,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Bakery,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Bakery,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Bakery,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Bakery,,,,
23,Jharkhand,Deoghar,Deoghar,Bakery,,,,
23,Jharkhand,Deoghar,Deoghar,Bakery,,,,
23,Jharkhand,Ranchi,Ranchi,Meat,,,,
23,Jharkhand,Ranchi,Ranchi,Meat,,,,
23,Jharkhand,Dhanbad,Dhanbad,Meat,,,,
23,Jharkhand,Dhanbad,Dhanbad,Meat,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Meat,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Meat,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Meat,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Meat,,,,
23,Jharkhand,Deoghar,Deoghar,Meat,,,,
23,Jharkhand,Deoghar,Deoghar,Meat,,,,
23,Jharkhand,Ranchi,Ranchi,Fish,,,,
23,Jharkhand,Ranchi,Ranchi,Fish,,,,
23,Jharkhand,Dhanbad,Dhanbad,Fish,,,,
23,Jharkhand,Dhanbad,Dhanbad,Fish,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fish,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fish,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Fish,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Fish,,,,
23,Jharkhand,Deoghar,Deoghar,Fish,,,,
23,Jharkhand,Deoghar,Deoghar,Fish,,,,
23,Jharkhand,Ranchi,Ranchi,Flowers,,,,
23,Jharkhand,Ranchi,Ranchi,Flowers,,,,
23,Jharkhand,Dhanbad,Dhanbad,Flowers,,,,
23,Jharkhand,Dhanbad,Dhanbad,Flowers,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Flowers,,,,
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Flowers,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Flowers,,,,
23,Jharkhand,Bokaro,Bokaro Steel City,Flowers,,,,
23,Jharkhand,Deoghar,Deoghar,Flowers,,,,
23,Jharkhand,Deoghar,Deoghar,Flowers,,,,
24,Orissa,Cuttack,Cuttack,Fruits,,,,
24,Orissa,Cuttack,Cuttack,Fruits,,,,
24,Orissa,Cuttack,Cuttack,Fruits,,,,
24,Orissa,Sundargarh,Rourkela,Fruits,,,,
24,Orissa,Sundargarh,Rourkela,Fruits,,,,
24,Orissa,Sundargarh,Rourkela,Fruits,,,,
24,Orissa,Puri,Puri,Fruits,,,,
24,Orissa,Puri,Puri,Fruits,,,,
24,Orissa,Puri,Puri,Fruits,,,,
24,Orissa,Bhadrak,Bhadrak,Fruits,,,,
24,Orissa,Bhadrak,Bhadrak,Fruits,,,,
24,Orissa,Bhadrak,Bhadrak,Fruits,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Fruits,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Fruits,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Fruits,,,,
24,Orissa,Cuttack,Cuttack,Vegetables,,,,
24,Orissa,Cuttack,Cuttack,Vegetables,,,,
24,Orissa,Cuttack,Cuttack,Vegetables,,,,
24,Orissa,Sundargarh,Rourkela,Vegetables,,,,
24,Orissa,Sundargarh,Rourkela,Vegetables,,,,
24,Orissa,Sundargarh,Rourkela,Vegetables,,,,
24,Orissa,Puri,Puri,Vegetables,,,,
24,Orissa,Puri,Puri,Vegetables,,,,
24,Orissa,Puri,Puri,Vegetables,,,,
24,Orissa,Bhadrak,Bhadrak,Vegetables,,,,
24,Orissa,Bhadrak,Bhadrak,Vegetables,,,,
24,Orissa,Bhadrak,Bhadrak,Vegetables,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Vegetables,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Vegetables,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Vegetables,,,,
24,Orissa,Cuttack,Cuttack,Dairy products,,,,
24,Orissa,Cuttack,Cuttack,Dairy products,,,,
24,Orissa,Cuttack,Cuttack,Dairy products,,,,
24,Orissa,Sundargarh,Rourkela,Dairy products,,,,
24,Orissa,Sundargarh,Rourkela,Dairy products,,,,
24,Orissa,Sundargarh,Rourkela,Dairy products,,,,
24,Orissa,Puri,Puri,Dairy products,,,,
24,Orissa,Puri,Puri,Dairy products,,,,
24,Orissa,Puri,Puri,Dairy products,,,,
24,Orissa,Bhadrak,Bhadrak,Dairy products,,,,
24,Orissa,Bhadrak,Bhadrak,Dairy products,,,,
24,Orissa,Bhadrak,Bhadrak,Dairy products,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Dairy products,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Dairy products,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Dairy products,,,,
24,Orissa,Cuttack,Cuttack,Grocery,,,,
24,Orissa,Cuttack,Cuttack,Grocery,,,,
24,Orissa,Cuttack,Cuttack,Grocery,,,,
24,Orissa,Sundargarh,Rourkela,Grocery,,,,
24,Orissa,Sundargarh,Rourkela,Grocery,,,,
24,Orissa,Sundargarh,Rourkela,Grocery,,,,
24,Orissa,Puri,Puri,Grocery,,,,
24,Orissa,Puri,Puri,Grocery,,,,
24,Orissa,Puri,Puri,Grocery,,,,
24,Orissa,Bhadrak,Bhadrak,Grocery,,,,
24,Orissa,Bhadrak,Bhadrak,Grocery,,,,
24,Orissa,Bhadrak,Bhadrak,Grocery,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Grocery,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Grocery,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Grocery,,,,
24,Orissa,Cuttack,Cuttack,Bakery,,,,
24,Orissa,Cuttack,Cuttack,Bakery,,,,
24,Orissa,Sundargarh,Rourkela,Bakery,,,,
24,Orissa,Sundargarh,Rourkela,Bakery,,,,
24,Orissa,Puri,Puri,Bakery,,,,
24,Orissa,Puri,Puri,Bakery,,,,
24,Orissa,Bhadrak,Bhadrak,Bakery,,,,
24,Orissa,Bhadrak,Bhadrak,Bakery,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Bakery,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Bakery,,,,
24,Orissa,Cuttack,Cuttack,Meat,,,,
24,Orissa,Cuttack,Cuttack,Meat,,,,
24,Orissa,Sundargarh,Rourkela,Meat,,,,
24,Orissa,Sundargarh,Rourkela,Meat,,,,
24,Orissa,Puri,Puri,Meat,,,,
24,Orissa,Puri,Puri,Meat,,,,
24,Orissa,Bhadrak,Bhadrak,Meat,,,,
24,Orissa,Bhadrak,Bhadrak,Meat,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Meat,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Meat,,,,
24,Orissa,Cuttack,Cuttack,Fish,,,,
24,Orissa,Cuttack,Cuttack,Fish,,,,
24,Orissa,Sundargarh,Rourkela,Fish,,,,
24,Orissa,Sundargarh,Rourkela,Fish,,,,
24,Orissa,Puri,Puri,Fish,,,,
24,Orissa,Puri,Puri,Fish,,,,
24,Orissa,Bhadrak,Bhadrak,Fish,,,,
24,Orissa,Bhadrak,Bhadrak,Fish,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Fish,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Fish,,,,
24,Orissa,Cuttack,Cuttack,Flowers,,,,
24,Orissa,Cuttack,Cuttack,Flowers,,,,
24,Orissa,Sundargarh,Rourkela,Flowers,,,,
24,Orissa,Sundargarh,Rourkela,Flowers,,,,
24,Orissa,Puri,Puri,Flowers,,,,
24,Orissa,Puri,Puri,Flowers,,,,
24,Orissa,Bhadrak,Bhadrak,Flowers,,,,
24,Orissa,Bhadrak,Bhadrak,Flowers,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Flowers,,,,
24,Orissa,Sambalpur,Bhubaneswar ,Flowers,,,,
25,Madhya Pradesh,Indore,Indore,Fruits,,,,
25,Madhya Pradesh,Indore,Indore,Fruits,,,,
25,Madhya Pradesh,Indore,Indore,Fruits,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Fruits,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Fruits,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Fruits,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Fruits,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Fruits,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Fruits,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Fruits,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Fruits,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Fruits,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Fruits,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Fruits,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Fruits,,,,
25,Madhya Pradesh,Indore,Indore,Vegetables,,,,
25,Madhya Pradesh,Indore,Indore,Vegetables,,,,
25,Madhya Pradesh,Indore,Indore,Vegetables,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Vegetables,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Vegetables,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Vegetables,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Vegetables,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Vegetables,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Vegetables,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Vegetables,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Vegetables,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Vegetables,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Vegetables,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Vegetables,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Vegetables,,,,
25,Madhya Pradesh,Indore,Indore,Dairy products,,,,
25,Madhya Pradesh,Indore,Indore,Dairy products,,,,
25,Madhya Pradesh,Indore,Indore,Dairy products,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Dairy products,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Dairy products,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Dairy products,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Dairy products,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Dairy products,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Dairy products,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Dairy products,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Dairy products,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Dairy products,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Dairy products,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Dairy products,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Dairy products,,,,
25,Madhya Pradesh,Indore,Indore,Grocery,,,,
25,Madhya Pradesh,Indore,Indore,Grocery,,,,
25,Madhya Pradesh,Indore,Indore,Grocery,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Grocery,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Grocery,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Grocery,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Grocery,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Grocery,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Grocery,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Grocery,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Grocery,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Grocery,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Grocery,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Grocery,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Grocery,,,,
25,Madhya Pradesh,Indore,Indore,Bakery,,,,
25,Madhya Pradesh,Indore,Indore,Bakery,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Bakery,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Bakery,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Bakery,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Bakery,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Bakery,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Bakery,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Bakery,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Bakery,,,,
25,Madhya Pradesh,Indore,Indore,Meat,,,,
25,Madhya Pradesh,Indore,Indore,Meat,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Meat,,,,
25,Madhya Pradesh,Jabalpur,Jabalpur,Meat,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Meat,,,,
25,Madhya Pradesh,Bhopal,Bhopal,Meat,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Meat,,,,
25,Madhya Pradesh,Gwalior,Gwalior,Meat,,,,
25,Madhya Pradesh,Ujjain,Ujjain,Meat,,,,
